,total_sqft,bath,balcony,price,location_encode,size_encode
5960,1840.0,4.0,1.0,175.0,14,4309
5961,1440.0,2.0,0.0,70.0,43,4309
5962,1300.0,2.0,2.0,52.0,73,4309
5963,1276.0,2.0,2.0,75.0,234,5199
5964,600.0,4.0,2.0,105.0,2,191
5965,1216.0,2.0,1.0,83.0,540,5199
5966,840.0,1.0,0.0,75.0,2,538
5967,1240.0,5.0,3.0,300.0,9,297
5968,1126.0,2.0,2.0,39.0,12,5199
5969,45.0,1.0,0.0,23.0,50,121
5970,1162.0,2.0,0.0,65.0,171,5199
5971,1301.0,2.0,2.0,65.0,540,5199
5972,658.0,1.0,1.0,34.0,45,538
5973,1350.0,3.0,1.0,250.0,39,547
5974,2500.0,3.0,2.0,280.0,540,4309
5975,78.03,1.0,1.0,63.0,25,538
5976,1208.51,3.0,2.0,42.0,100,4309
5977,1133.0,2.0,2.0,38.41,171,5199
5978,1760.0,2.0,1.0,116.0,3,4309
5979,1075.0,2.0,1.0,52.0,51,4309
5980,940.0,2.0,1.0,25.38,82,5199
5981,1145.0,2.0,2.0,57.0,12,5199
5982,1255.0,2.0,0.0,67.73,152,5199
5983,3900.0,5.0,1.0,550.0,1,826
5984,3300.0,5.0,0.0,268.5,2,591
5985,1300.0,2.0,2.0,50.0,17,5199
5986,2475.0,4.0,3.0,326.0,58,4309
5987,2040.0,3.0,3.0,200.0,23,4309
5988,1200.0,1.0,0.0,150.0,36,121
5989,2420.0,4.0,1.0,190.0,54,826
5990,1216.0,2.0,1.0,80.0,22,5199
5991,1459.0,2.0,1.0,110.0,33,4309
5992,1622.0,2.0,0.0,80.0,71,4309
5993,1843.0,3.0,2.0,85.0,273,4309
5994,1274.0,2.0,1.0,81.0,12,5199
5995,600.0,1.0,1.0,52.0,4,329
5996,1430.0,2.0,1.0,69.5,17,4309
5997,1800.0,2.0,0.0,280.0,17,826
5998,1565.0,2.0,2.0,57.91,84,4309
5999,1670.0,3.0,2.0,160.0,6,4309
6000,1695.0,3.0,2.0,150.0,36,4309
6001,1410.0,2.0,2.0,75.0,2,5199
6002,1060.0,2.0,3.0,42.0,40,5199
6003,1120.0,2.0,2.0,50.0,399,5199
6004,880.0,2.0,0.0,50.0,72,329
6005,1083.0,2.0,1.0,32.49,52,5199
6006,1435.0,3.0,3.0,57.2,29,4309
6007,1425.0,2.0,2.0,56.99,14,4309
6008,900.0,2.0,3.0,50.0,17,5199
6009,2400.0,5.0,2.0,93.0,1,59
6010,693.0,1.0,1.0,34.3,234,538
6011,600.0,3.0,1.0,90.0,73,547
6012,2435.0,4.0,3.0,119.0,302,591
6013,1920.0,3.0,2.0,150.0,25,4309
6014,630.0,1.0,1.0,47.0,302,538
6015,1075.0,2.0,1.0,50.0,51,4309
6016,1200.0,5.0,0.0,101.0,52,297
6017,705.0,1.0,1.0,55.0,15,538
6018,1200.0,2.0,2.0,75.6,6,4309
6019,1532.0,2.0,2.0,62.0,31,5199
6020,1330.0,2.0,1.0,93.0,13,5199
6021,1200.0,3.0,1.0,210.0,7,826
6022,1530.0,2.0,2.0,60.0,399,4309
6023,1105.0,2.0,2.0,42.0,80,5199
6024,1566.0,2.0,0.0,180.0,25,329
6025,1630.0,3.0,1.0,95.1,79,4309
6026,1256.0,2.0,1.0,62.8,39,5199
6027,1200.0,6.0,2.0,180.0,75,30
6028,1595.0,2.0,3.0,75.0,47,4309
6029,1000.0,2.0,2.0,53.0,149,5199
6030,1475.0,2.0,2.0,58.99,20,4309
6031,2400.0,5.0,3.0,285.0,1,297
6032,1000.0,2.0,1.0,28.88,132,5199
6033,2360.0,4.0,1.0,650.0,1,826
6034,1737.0,2.0,3.0,95.0,186,4309
6035,1000.0,2.0,1.0,28.88,132,5199
6036,2100.0,4.0,2.0,150.0,2,591
6037,3600.0,6.0,1.0,145.0,36,84
6038,883.0,2.0,1.0,50.0,50,5199
6039,1243.0,2.0,2.0,46.0,142,5199
6040,1776.0,2.0,3.0,75.0,17,4309
6041,1347.0,2.0,1.0,37.72,16,4309
6042,1330.0,2.0,2.0,55.0,540,4309
6043,600.0,2.0,1.0,120.0,9,329
6044,3730.0,4.0,3.0,370.0,107,591
6045,1459.0,3.0,2.0,135.0,79,4309
6046,2259.0,5.0,2.0,135.0,234,591
6047,2700.0,4.0,1.0,160.0,72,83
6048,1008.0,2.0,2.0,32.25,26,5199
6049,1200.0,2.0,2.0,52.5,1,5199
6050,2328.0,4.0,1.0,528.0,8,591
6051,600.0,7.0,3.0,110.0,10,83
6052,660.0,1.0,1.0,15.5,302,5199
6053,1800.0,2.0,2.0,250.0,107,4309
6054,3100.0,4.0,3.0,550.0,107,591
6055,1180.0,2.0,0.0,50.58,213,5199
6056,602.0,1.0,1.0,26.0,213,538
6057,1710.0,3.0,2.0,100.0,175,4309
6058,1500.0,2.0,3.0,82.0,72,4309
6059,1539.0,3.0,2.0,60.0,4,4309
6060,806.0,3.0,1.0,128.0,1,191
6061,1100.0,2.0,1.0,53.0,16,4309
6062,1151.0,2.0,1.0,49.0,171,5199
6063,920.0,2.0,1.0,46.0,3,5199
6064,1350.0,3.0,3.0,78.3,22,4309
6065,1200.0,2.0,2.0,65.0,152,5199
6066,1265.0,2.0,1.0,78.0,234,5199
6067,600.0,6.0,2.0,60.0,6,84
6068,1700.0,3.0,2.0,93.5,399,4309
6069,1600.0,3.0,0.0,75.0,73,547
6070,1550.0,4.0,1.0,120.0,7,826
6071,1560.0,3.0,3.0,125.0,36,4309
6072,1000.0,5.0,3.0,98.0,42,191
6073,1243.0,2.0,2.0,46.0,142,5199
6074,1200.0,4.0,1.0,160.0,171,826
6075,1403.0,3.0,1.0,56.0,399,4309
6076,1010.0,2.0,1.0,40.39,14,5199
6077,1416.0,3.0,1.0,94.0,33,4309
6078,1628.0,2.0,2.0,68.0,273,5199
6079,1660.4,4.0,2.0,211.0,15,826
6080,1680.0,3.0,2.0,125.0,149,4309
6081,1595.0,3.0,3.0,62.0,30,4309
6082,1507.0,2.0,3.0,95.0,273,4309
6083,2560.0,3.0,3.0,288.0,36,4309
6084,1949.0,3.0,1.0,133.0,152,4309
6085,800.0,2.0,1.0,175.0,29,329
6086,1000.0,2.0,1.0,28.88,132,5199
6087,905.0,2.0,1.0,50.0,1,5199
6088,2480.0,3.0,2.0,245.0,36,4309
6089,1495.0,3.0,3.0,200.0,1,4309
6090,1605.0,3.0,3.0,105.0,17,4309
6091,1290.0,2.0,1.0,73.0,35,5199
6092,1100.0,2.0,1.0,60.0,213,5199
6093,2100.0,6.0,0.0,92.0,13,30
6094,995.0,2.0,1.0,49.8,88,5199
6095,500.0,2.0,1.0,55.0,16,329
6096,3526.0,4.0,3.0,598.0,107,591
6097,1425.0,2.0,2.0,47.0,48,4309
6098,1455.0,2.0,2.0,55.0,3,4309
6099,550.0,1.0,1.0,23.0,8,538
6100,1385.0,2.0,2.0,48.48,186,4309
6101,7000.0,4.0,3.0,210.0,13,826
6102,4000.0,3.0,0.0,130.0,6,59
6103,1060.0,2.0,1.0,53.0,9,5199
6104,1080.0,2.0,2.0,75.0,7,4309
6105,1783.0,3.0,2.0,125.0,20,4309
6106,1520.0,2.0,2.0,90.0,142,4309
6107,1060.0,2.0,1.0,55.0,399,5199
6108,1267.0,2.0,1.0,54.35,171,5199
6109,1155.0,2.0,2.0,55.0,540,5199
6110,2500.0,3.0,2.0,180.0,12,547
6111,1240.0,2.0,1.0,65.0,152,5199
6112,1570.0,3.0,2.0,78.0,9,4309
6113,1019.0,2.0,1.0,45.9,14,5199
6114,1355.0,3.0,3.0,76.0,540,5199
6115,1537.0,3.0,2.0,110.0,1,4309
6116,4075.0,5.0,3.0,226.0,540,591
6117,1550.0,3.0,3.0,52.45,171,4309
6118,1100.0,2.0,1.0,50.0,171,5199
6119,1750.0,3.0,2.0,150.0,6,4309
6120,1466.0,2.0,2.0,71.0,43,5199
6121,1550.0,3.0,2.0,72.5,56,4309
6122,2300.0,4.0,3.0,102.0,62,4309
6123,540.0,1.0,1.0,22.5,73,538
6124,950.0,3.0,2.0,130.0,57,547
6125,2800.0,7.0,1.0,250.0,2,83
6126,1020.0,2.0,3.0,48.0,5,5199
6127,2880.0,3.0,2.0,501.0,13,4309
6128,1987.0,4.0,2.0,165.0,177,4309
6129,1305.0,2.0,1.0,75.0,88,5199
6130,2100.0,3.0,1.0,125.0,82,826
6131,1125.0,2.0,1.0,32.5,302,5199
6132,1225.0,2.0,2.0,49.5,28,5199
6133,1255.0,2.0,1.0,55.5,55,5199
6134,1191.0,2.0,1.0,90.0,1,5199
6135,3600.0,6.0,2.0,303.0,186,191
6136,1165.0,2.0,1.0,33.64,302,5199
6137,865.0,2.0,1.0,35.11,6,5199
6138,1850.0,2.0,2.0,88.0,63,4309
6139,497.0,1.0,1.0,17.0,11,5199
6140,1232.0,2.0,2.0,89.0,152,5199
6141,1732.0,3.0,3.0,85.73,234,4309
6142,1614.0,2.0,1.0,100.0,213,4309
6143,600.0,1.0,1.0,22.0,25,5199
6144,2072.0,4.0,2.0,155.0,62,4309
6145,919.0,2.0,2.0,34.0,302,5199
6146,2100.0,4.0,1.0,90.0,1,826
6147,672.0,3.0,1.0,54.0,13,591
6148,800.0,6.0,3.0,110.0,3,5
6149,1200.0,3.0,1.0,150.0,11,547
6150,2849.0,5.0,3.0,250.0,4,591
6151,1000.0,2.0,2.0,42.0,7,5199
6152,1216.0,2.0,1.0,75.0,540,5199
6153,2245.0,4.0,2.0,154.0,23,591
6154,1476.0,3.0,1.0,125.0,152,4309
6155,1852.0,3.0,2.0,130.0,31,4309
6156,1225.0,2.0,2.0,47.0,4,5199
6157,1597.0,3.0,1.0,67.12,51,4309
6158,2423.0,4.0,3.0,160.0,71,4309
6159,1152.0,2.0,1.0,90.0,175,5199
6160,1762.0,3.0,2.0,133.0,79,4309
6161,1400.0,3.0,2.0,92.0,29,547
6162,1530.0,2.0,2.0,74.4,56,4309
6163,2400.0,6.0,3.0,400.0,6,191
6164,1185.0,2.0,2.0,40.17,171,5199
6165,1890.0,3.0,2.0,108.0,213,4309
6166,1247.0,2.0,2.0,58.0,15,4309
6167,700.0,4.0,3.0,104.0,14,84
6168,1000.0,6.0,3.0,275.0,19,191
6169,1201.0,2.0,2.0,59.99,96,5199
6170,830.0,2.0,2.0,40.0,10,5199
6171,1165.0,2.0,1.0,30.29,132,5199
6172,1100.0,1.0,2.0,55.0,35,5199
6173,1890.0,2.0,3.0,93.0,43,4309
6174,1685.0,3.0,2.0,60.0,5,4309
6175,3131.0,4.0,3.0,349.0,14,591
6176,1165.0,2.0,1.0,43.0,24,5199
6177,827.0,2.0,1.0,45.0,3,5199
6178,396.0,2.0,0.0,48.0,1,547
6179,1200.0,4.0,3.0,179.0,186,826
6180,635.0,1.0,0.0,26.0,88,538
6181,4000.0,4.0,3.0,380.0,540,826
6182,1050.0,2.0,1.0,50.0,9,5199
6183,600.0,4.0,3.0,76.0,3,297
6184,1819.18,3.0,2.0,168.0,71,4309
6185,1500.0,3.0,3.0,125.0,42,547
6186,1500.0,2.0,2.0,57.0,13,4309
6187,2850.0,4.0,3.0,470.0,15,4309
6188,1751.0,3.0,3.0,72.0,171,4309
6189,4750.0,6.0,1.0,1102.0,8,591
6190,1020.0,2.0,1.0,40.89,37,5199
6191,1148.0,2.0,1.0,43.5,234,5199
6192,1856.0,3.0,2.0,135.0,40,4309
6193,1754.0,6.0,2.0,650.0,31,191
6194,4273.0,3.0,3.0,1100.0,7,547
6195,1060.0,2.0,1.0,49.27,9,5199
6196,1300.0,2.0,2.0,60.0,142,5199
6197,3000.0,4.0,0.0,100.0,74,826
6198,1325.0,2.0,2.0,65.0,96,5199
6199,1261.0,2.0,2.0,61.0,4,5199
6200,1100.0,2.0,2.0,46.0,8,5199
6201,700.0,2.0,1.0,33.0,73,5199
6202,1675.0,2.0,2.0,135.0,149,4309
6203,3400.0,4.0,2.0,190.0,3,826
6204,3260.0,5.0,3.0,388.0,15,591
6205,1180.0,2.0,2.0,56.0,7,5199
6206,1160.0,2.0,2.0,45.0,186,5199
6207,1863.0,3.0,2.0,105.0,80,591
6208,1914.0,3.0,2.0,149.0,39,4309
6209,1458.0,3.0,2.0,79.0,17,4309
6210,1200.0,4.0,2.0,115.0,8,297
6211,1105.0,2.0,1.0,40.0,25,5199
6212,3035.0,5.0,3.0,220.0,52,4309
6213,1200.0,6.0,3.0,160.0,152,191
6214,1662.0,3.0,0.0,90.0,62,4309
6215,1556.0,3.0,2.0,86.0,213,4309
6216,918.0,2.0,2.0,50.0,54,5199
6217,1455.0,2.0,1.0,98.0,399,4309
6218,1205.0,2.0,1.0,70.0,5,5199
6219,1194.0,2.0,1.0,65.0,13,5199
6220,1200.0,2.0,0.0,75.0,12,329
6221,1100.0,2.0,2.0,52.0,152,4309
6222,1405.0,3.0,2.0,48.87,399,4309
6223,929.0,2.0,1.0,56.0,43,5199
6224,3436.0,5.0,0.0,341.0,36,591
6225,1035.0,2.0,1.0,39.33,149,5199
6226,2100.0,4.0,3.0,92.0,57,591
6227,1065.0,2.0,1.0,40.47,38,5199
6228,1365.0,3.0,0.0,84.29,152,4309
6229,1500.0,6.0,3.0,150.0,73,191
6230,1200.0,5.0,2.0,99.0,1,297
6231,1093.0,2.0,1.0,32.78,74,5199
6232,1250.0,2.0,2.0,45.0,27,5199
6233,1680.0,3.0,3.0,105.0,175,4309
6234,1146.0,2.0,1.0,50.0,63,5199
6235,1250.0,2.0,3.0,58.0,1,5199
6236,1451.0,3.0,1.0,60.44,50,4309
6237,1424.0,2.0,3.0,55.0,3,4309
6238,1435.0,2.0,3.0,62.0,48,4309
6239,658.0,1.0,0.0,26.91,45,538
6240,1300.0,3.0,2.0,45.0,35,4309
6241,1242.0,2.0,2.0,65.0,540,5199
6242,1910.0,3.0,3.0,119.0,175,4309
6243,1610.0,4.0,2.0,85.0,213,4309
6244,1127.0,2.0,1.0,65.0,52,5199
6245,1075.0,2.0,1.0,42.0,213,4309
6246,1155.0,2.0,1.0,51.0,50,5199
6247,1280.0,3.0,1.0,250.0,1,297
6248,1250.0,3.0,1.0,55.0,3,4309
6249,2200.0,4.0,2.0,160.0,1,547
6250,2400.0,3.0,1.0,150.0,18,547
6251,876.0,2.0,2.0,29.5,100,5199
6252,1850.0,2.0,2.0,89.0,63,4309
6253,1314.0,2.0,3.0,83.0,42,5199
6254,690.0,1.0,1.0,39.8,56,538
6255,3500.0,788.0,0.0,167.5,132,826
6256,1230.0,2.0,3.0,55.0,6,5199
6257,920.0,2.0,1.0,37.2,37,5199
6258,1850.0,3.0,3.0,140.0,399,4309
6259,1073.0,2.0,2.0,60.0,302,5199
6260,1540.0,3.0,3.0,76.0,5,4309
6261,1550.0,3.0,3.0,63.5,273,4309
6262,1198.0,2.0,1.0,65.0,19,5199
6263,1656.0,3.0,2.0,90.0,20,4309
6264,1900.0,3.0,3.0,155.0,3,4309
6265,1910.0,3.0,2.0,142.0,50,4309
6266,1003.0,2.0,1.0,43.0,50,5199
6267,122.0,2.0,0.0,48.0,1,5199
6268,1495.0,2.0,0.0,67.0,540,4309
6269,2172.0,3.0,2.0,76.02,234,4309
6270,2400.0,4.0,2.0,358.0,14,826
6271,1200.0,1.0,2.0,95.0,1,329
6272,1548.0,3.0,1.0,65.0,540,4309
6273,5400.0,5.0,0.0,972.0,2,83
6274,2830.0,5.0,0.0,154.5,540,591
6275,1689.0,3.0,1.0,103.0,47,4309
6276,1031.0,2.0,1.0,53.0,132,5199
6277,2119.0,4.0,2.0,111.0,49,591
6278,1200.0,2.0,2.0,46.13,540,329
6279,1060.0,2.0,2.0,37.0,4,5199
6280,1100.0,2.0,1.0,61.0,5,5199
6281,1350.0,4.0,2.0,225.0,1,826
6282,1050.0,4.0,1.0,80.0,1,297
6283,1250.0,2.0,1.0,77.88,152,4309
6284,1100.0,2.0,2.0,110.0,4,5199
6285,1200.0,2.0,1.0,46.13,540,329
6286,1420.0,2.0,2.0,46.0,25,4309
6287,1500.0,2.0,1.0,78.0,302,4309
6288,1942.0,3.0,1.0,155.0,4,4309
6289,1985.0,3.0,2.0,130.0,142,4309
6290,950.0,1.0,0.0,39.9,399,538
6291,1200.0,4.0,2.0,80.0,4,547
6292,1752.0,3.0,2.0,105.0,39,4309
6293,1200.0,3.0,2.0,120.0,24,826
6294,1200.0,5.0,1.0,200.0,13,297
6295,1480.0,2.0,2.0,84.0,71,4309
6296,600.0,4.0,1.0,81.0,3,547
6297,1826.0,3.0,2.0,130.0,399,4309
6298,1035.0,2.0,1.0,39.33,57,5199
6299,2600.0,4.0,0.0,98.0,399,826
6300,1667.0,3.0,2.0,92.0,80,4309
6301,934.0,2.0,2.0,55.0,234,5199
6302,84.53,3.0,1.0,69.34,72,4309
6303,1620.0,2.0,1.0,76.0,31,4309
6304,1070.0,2.0,1.0,47.0,302,5199
6305,3600.0,5.0,3.0,180.0,47,297
6306,1280.0,2.0,2.0,60.0,186,4309
6307,1400.0,2.0,2.0,60.0,1,5199
6308,1200.0,8.0,0.0,180.0,13,83
6309,1330.0,2.0,1.0,64.0,2,5199
6310,1012.0,2.0,1.0,54.59,45,5199
6311,1611.0,2.0,2.0,48.33,132,4309
6312,1405.0,3.0,2.0,58.0,540,4309
6313,1515.0,3.0,3.0,90.0,5,4309
6314,1830.0,4.0,2.0,150.0,62,4309
6315,1710.0,3.0,0.0,60.0,64,4309
6316,935.0,2.0,1.0,51.5,17,5199
6317,2197.0,3.0,2.0,136.0,71,4309
6318,600.0,4.0,0.0,65.0,60,826
6319,1678.0,3.0,0.0,92.13,85,4309
6320,1410.0,2.0,0.0,80.0,47,4309
6321,1125.0,2.0,2.0,65.0,71,5199
6322,1191.0,2.0,1.0,55.38,25,4309
6323,1200.0,2.0,2.0,79.0,22,5199
6324,1525.0,2.0,3.0,67.0,43,4309
6325,1464.0,3.0,3.0,56.0,9,4309
6326,920.0,2.0,1.0,27.0,25,5199
6327,651.0,1.0,1.0,17.5,213,538
6328,600.0,1.0,2.0,25.0,13,5199
6329,645.0,1.0,1.0,16.45,100,538
6330,1185.0,2.0,2.0,44.0,234,5199
6331,1190.0,2.0,1.0,68.0,88,5199
6332,2.09,2.0,0.0,200.0,2,329
6333,2830.0,5.0,0.0,158.5,540,591
6334,1355.0,2.0,3.0,73.0,540,5199
6335,1200.0,1.0,0.0,65.0,91,329
6336,7000.0,4.0,3.0,550.0,47,826
6337,1200.0,4.0,1.0,110.0,73,191
6338,500.0,2.0,1.0,24.0,41,538
6339,1250.0,3.0,3.0,50.0,26,4309
6340,1480.0,2.0,1.0,58.0,186,4309
6341,3300.0,4.0,2.0,329.0,27,591
6342,1482.0,788.0,0.0,70.445,91,4309
6343,1206.0,2.0,1.0,53.0,2,5199
6344,1357.0,2.0,1.0,130.0,107,5199
6345,925.0,2.0,1.0,46.5,36,5199
6346,909.0,2.0,1.0,40.9,57,5199
6347,3000.0,5.0,2.0,335.0,25,547
6348,1100.0,2.0,1.0,55.0,47,5199
6349,3000.0,5.0,2.0,815.0,58,826
6350,1100.0,2.0,1.0,54.0,43,5199
6351,975.0,2.0,1.0,65.0,43,5199
6352,1306.0,2.0,2.0,44.17,171,5199
6353,1200.0,4.0,1.0,95.0,8,826
6354,610.0,1.0,1.0,39.0,33,538
6355,1484.0,2.0,2.0,56.4,213,4309
6356,1125.0,2.0,1.0,47.0,73,5199
6357,1447.0,2.0,1.0,75.97,49,5199
6358,2882.0,5.0,1.0,158.0,540,591
6359,750.0,4.0,0.0,88.0,43,826
6360,2075.0,3.0,1.0,115.0,47,4309
6361,1250.0,2.0,1.0,58.0,5,5199
6362,1272.0,2.0,2.0,51.5,28,5199
6363,1050.0,3.0,2.0,125.0,16,826
6364,625.0,2.0,1.0,24.0,1,5199
6365,840.0,2.0,2.0,50.0,25,538
6366,2502.0,4.0,2.0,180.0,152,591
6367,583.0,1.0,1.0,26.9,22,538
6368,900.0,2.0,1.0,27.0,10,5199
6369,1115.0,2.0,2.0,50.0,399,5199
6370,1464.0,2.0,2.0,56.0,7,5199
6371,2200.0,3.0,1.0,121.0,42,547
6372,750.0,1.0,1.0,51.0,540,538
6373,1600.0,3.0,3.0,58.0,175,4309
6374,1365.0,2.0,2.0,49.0,30,4309
6375,1300.0,3.0,2.0,64.0,4,4309
6376,1200.0,1.0,0.0,69.0,5,121
6377,1260.0,2.0,2.0,35.0,74,5199
6378,1190.0,2.0,2.0,33.92,88,5199
6379,2480.0,4.0,1.0,260.0,36,4309
6380,1250.0,3.0,2.0,38.0,12,4309
6381,1500.0,3.0,0.0,75.0,64,4309
6382,1510.0,3.0,3.0,47.57,12,4309
6383,1187.0,2.0,1.0,59.0,149,5199
6384,1120.0,2.0,1.0,53.76,47,5199
6385,981.0,2.0,0.0,34.555,540,5199
6386,1717.0,3.0,3.0,99.0,10,4309
6387,2099.0,3.0,0.0,95.0,1,4309
6388,1100.0,2.0,2.0,58.0,16,5199
6389,1200.0,1.0,0.0,48.0,3,121
6390,1465.0,2.0,1.0,45.87,152,4309
6391,1500.0,1.0,0.0,75.0,66,121
6392,4050.0,4.0,1.0,600.0,3,297
6393,1255.0,2.0,1.0,90.0,142,4309
6394,1220.0,2.0,3.0,88.0,39,5199
6395,1065.0,2.0,1.0,30.88,132,5199
6396,1765.0,3.0,3.0,80.0,14,4309
6397,1281.0,2.0,2.0,87.0,96,5199
6398,1210.0,2.0,2.0,25.0,302,5199
6399,1215.0,2.0,3.0,43.0,64,5199
6400,1200.0,3.0,1.0,87.0,30,826
6401,1237.0,2.0,2.0,73.0,50,5199
6402,1300.0,2.0,1.0,70.0,36,5199
6403,1105.0,2.0,2.0,39.99,540,5199
6404,1505.0,2.0,2.0,42.0,100,4309
6405,3900.0,5.0,0.0,310.0,34,591
6406,1186.0,2.0,3.0,65.0,75,5199
6407,900.0,3.0,1.0,51.0,6,826
6408,750.0,2.0,1.0,35.5,73,5199
6409,1083.0,2.0,2.0,28.0,70,5199
6410,1430.0,2.0,1.0,78.65,5,4309
6411,1056.0,2.0,2.0,68.0,234,5199
6412,2108.0,3.0,3.0,85.0,5,4309
6413,1650.0,3.0,2.0,101.0,75,4309
6414,1220.0,3.0,1.0,36.6,132,4309
6415,1198.0,2.0,1.0,54.0,22,5199
6416,1190.0,2.0,1.0,70.0,9,5199
6417,900.0,2.0,1.0,41.0,4,5199
6418,2690.0,4.0,2.0,185.0,1,591
6419,1340.0,2.0,2.0,65.0,42,5199
6420,2940.0,3.0,2.0,2250.0,13,826
6421,2400.0,6.0,1.0,400.0,14,191
6422,2324.0,788.0,0.0,26.73,540,121
6423,1260.0,2.0,2.0,59.2,213,5199
6424,2254.0,3.0,2.0,153.0,40,4309
6425,2990.0,5.0,1.0,210.0,71,4309
6426,1800.0,5.0,1.0,250.0,2,826
6427,820.0,2.0,1.0,45.0,72,5199
6428,1296.0,2.0,2.0,65.0,302,5199
6429,1190.0,2.0,1.0,53.55,186,5199
6430,1173.0,2.0,1.0,77.0,540,5199
6431,1800.0,3.0,2.0,90.0,17,547
6432,1102.0,2.0,0.0,52.0,213,5199
6433,913.0,2.0,1.0,36.0,82,5199
6434,1176.0,2.0,1.0,35.27,74,4309
6435,1620.0,3.0,0.0,65.0,13,4309
6436,2968.0,3.0,0.0,225.0,18,4309
6437,1519.0,2.0,3.0,65.0,213,5199
6438,1345.0,2.0,2.0,106.0,47,5199
6439,1594.0,3.0,2.0,99.0,10,4309
6440,1250.0,2.0,1.0,68.0,9,5199
6441,1056.0,2.0,1.0,60.0,142,5199
6442,1200.0,3.0,1.0,68.4,540,547
6443,1290.0,1.0,0.0,77.5,3,329
6444,1150.0,2.0,1.0,48.0,5,5199
6445,1464.0,2.0,1.0,145.0,7,5199
6446,1200.0,2.0,1.0,36.0,36,826
6447,861.0,2.0,0.0,36.5,13,5199
6448,1047.0,2.0,1.0,82.62,47,5199
6449,1200.0,2.0,0.0,75.0,3,329
6450,1200.0,10.0,0.0,190.0,4,12
6451,1065.0,2.0,1.0,45.0,8,5199
6452,2300.0,3.0,3.0,369.0,107,4309
6453,1000.0,2.0,1.0,62.0,73,5199
6454,1682.0,3.0,1.0,113.0,23,4309
6455,1756.0,3.0,2.0,131.0,79,4309
6456,4000.0,4.0,2.0,1000.0,4,297
6457,1050.0,4.0,2.0,90.0,9,591
6458,1238.0,2.0,1.0,67.32,43,5199
6459,814.0,2.0,1.0,42.0,16,5199
6460,1145.0,2.0,1.0,46.5,29,5199
6461,965.0,2.0,1.0,34.0,70,5199
6462,750.0,2.0,1.0,36.0,1,5199
6463,1300.0,2.0,2.0,55.0,75,4309
6464,1590.0,3.0,3.0,131.0,25,4309
6465,644.0,1.0,1.0,40.0,84,538
6466,982.0,2.0,1.0,37.0,540,5199
6467,1260.0,2.0,2.0,100.0,44,5199
6468,1555.0,3.0,2.0,75.17,22,4309
6469,2500.0,4.0,1.0,450.0,2,826
6470,1225.0,2.0,2.0,48.0,64,5199
6471,1085.0,2.0,1.0,46.0,88,5199
6472,1640.0,3.0,2.0,220.0,107,4309
6473,1595.0,3.0,1.0,110.0,234,4309
6474,1196.0,2.0,2.0,40.44,171,5199
6475,1859.0,3.0,1.0,108.0,213,4309
6476,1079.0,2.0,1.0,60.0,43,5199
6477,550.0,1.0,1.0,27.0,13,5199
6478,1118.0,2.0,1.0,42.0,540,5199
6479,1198.0,2.0,2.0,60.0,43,5199
6480,1100.0,788.0,0.0,30.215,100,4309
6481,1830.0,4.0,2.0,135.0,62,4309
6482,1160.0,2.0,1.0,59.0,16,5199
6483,1485.0,2.0,1.0,156.0,5,4309
6484,2070.0,3.0,3.0,135.0,9,4309
6485,750.0,4.0,1.0,150.0,21,191
6486,957.0,2.0,0.0,52.5,18,5199
6487,2400.0,4.0,1.0,310.0,21,297
6488,1268.0,2.0,1.0,69.0,152,5199
6489,1450.0,2.0,2.0,87.0,152,4309
6490,1600.0,2.0,2.0,75.0,3,4309
6491,1330.0,2.0,1.0,57.0,186,4309
6492,1355.0,2.0,2.0,65.0,71,4309
6493,1272.0,2.0,2.0,51.5,28,5199
6494,1100.0,2.0,1.0,38.49,6,5199
6495,1220.0,3.0,2.0,58.0,399,4309
6496,1075.0,2.0,1.0,46.76,30,5199
6497,800.0,2.0,1.0,55.0,9,5199
6498,995.0,2.0,1.0,34.82,12,5199
6499,900.0,1.0,1.0,44.0,5,5199
6500,1140.0,2.0,1.0,42.0,142,5199
6501,1480.0,2.0,2.0,125.0,10,4309
6502,1710.0,2.0,2.0,90.63,28,4309
6503,2106.0,3.0,3.0,148.0,40,4309
6504,2400.0,6.0,0.0,270.0,85,46
6505,3800.0,2.0,0.0,130.0,1,547
6506,800.0,3.0,2.0,120.0,8,547
6507,1602.0,2.0,0.0,104.0,175,5199
6508,1660.0,2.0,2.0,116.0,399,4309
6509,1549.0,3.0,2.0,80.0,132,4309
6510,700.0,1.0,1.0,38.0,175,538
6511,1012.0,2.0,1.0,64.0,45,5199
6512,1469.0,3.0,1.0,89.0,175,4309
6513,1216.0,2.0,1.0,69.0,540,5199
6514,1065.0,2.0,1.0,56.13,132,5199
6515,1411.0,3.0,1.0,93.15,234,4309
6516,1400.0,2.0,2.0,57.5,19,5199
6517,1250.0,3.0,2.0,29.0,22,4309
6518,1245.0,2.0,3.0,62.0,142,5199
6519,1115.0,2.0,1.0,50.0,26,5199
6520,1000.0,2.0,1.0,35.0,43,5199
6521,1565.0,3.0,0.0,71.89,51,4309
6522,1800.0,3.0,2.0,90.0,43,4309
6523,1500.0,2.0,2.0,130.0,9,5199
6524,645.0,1.0,1.0,16.45,100,538
6525,1275.0,3.0,2.0,44.0,26,4309
6526,1494.0,3.0,2.0,82.0,80,4309
6527,1949.0,3.0,2.0,129.0,49,4309
